user_id,morph_switch_counter,source_url,destination_url,phone_id,fullName,price,outcome_var,bounce,total_clicks,first_morph,last_morph,time_spent_website,condition,condition_reassigned,time_spent_survey,bonus_unclear,bonus_unclear_open,bcq_bonus_received,web_satisf,att_check,att_check_6_TEXT,web_recommend,lk_buy_cellphone,employment_status,employment_status_7_TEXT,gender,Mobile
4KRKmxKlIuPBytwV64iTCB8C5f5f6,4,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,4,2,2,56.40799999,4,4,224,2,NA,2,6,6,Yes,6,2,1,NA,1,1
4LvKm3gVdkYhCX9EV60OzrfGnTCNys,8,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:9,fullName:Nokia 1.3 16GB Mobile Phone - Cyan,79.95,1,0,8,1,1,118.477,1,1,111,2,NA,2,6,6,Yes,6,7,7,Home Maker,2,0
4ohKlNX0l6pFzoGlxeogYSEuwuquKN,22,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,22,1,1,233.6530001,1,1,88,2,NA,2,4,6,yes,3,7,1,NA,2,0
4OiKcfmSdr5wW1Ioq8dGbEk0hqUVG6Zg,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,9,1,2,71.68999982,2,2,87,2,NA,2,7,6,Yes,6,5,1,NA,2,1
4RM52mkeTJ4W7oEJhjPA4Iw7udcR,19,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=4RM52mkeT._J4W7oEJ-hjP-A4Iw7udcR,{linkLocation:footer},NA,0,0,1,19,2,1,167.6290002,3,3,117,2,NA,2,6,6,Yes,6,6,3,NA,2,0
4VHVmKqK0HJC7wKxIPvcQcJvzXaMJ,7,https://xlarge.rsm.nl/phone-shop/#/products/12,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=4VHV~mKqK0HJC7wKxIPvcQcJ.vzXaMJ_,{linkLocation:footer},NA,0,0,1,7,1,1,82.80500007,1,1,96,2,NA,2,5,6,yes,4,1,7,not looking for work/housewife,2,0
50hY6fuLrjCatg4Gywj7iUUgqcktIsFS,8,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:10,fullName:Sony Xperia 10 II Mobile Phone - Black,319.95,1,0,8,1,2,146.013,2,2,122,2,NA,2,5,6,Yes,5,3,1,NA,1,0
50nb6EyzradHktf7O06UaYdqdHahsN,5,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,5,1,1,40.57099986,1,2,226,2,NA,2,6,6,Yes,2,6,1,NA,2,0
56REXqW8cezTvT1epmVo5MGs1bLruZ8,28,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,28,2,1,298.625,3,3,153,2,NA,2,5,6,Yes,5,3,1,NA,1,0
59ggfLyxF1ZKbJfpconvJEZkTmcHcQf,65,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,65,2,2,535.7249999,4,4,204,1,If i have the winning ticket I will get the phone I choose and the remaining money from 450. I choose a 319 pound phone so I will have the phone and 131 pound cash if my ticket wins,2,5,6,Yes,6,3,3,NA,2,0
5aJjDeOYKzDTaIDbYATdCbaVhtd7Z8u,10,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=5aJjDeOYKzDTaID~bYATdCbaVhtd7Z8u,{linkLocation:footer},NA,0,0,1,10,1,1,200.0330002,1,1,154,2,NA,2,4,6,yes,4,5,2,NA,2,0
5bVUW05TFs7exFTumrqEllnLGyYCnhs,13,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,12,1,1,242.6380002,1,1,132,2,NA,2,3,6,Yes,5,2,1,NA,2,0
5j4YhfI1gs7r6wqRU3Mb4pDYdPbex,31,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,31,1,2,346.8559999,2,2,104,2,NA,2,5,6,Yes,5,5,1,NA,1,0
5lIdn7gry0Z4pwEtJrV56MzR3ZTcJY,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:9,fullName:Nokia 1.3 16GB Mobile Phone - Cyan,79.95,1,0,6,1,1,85.37199998,1,2,133,2,NA,2,6,6,Yes,6,4,3,NA,2,0
5mTunKikQZC8aApIrk4trrWvuo7Dh,14,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,14,2,1,79.68500018,3,3,76,2,NA,2,1,6,Yes,6,7,2,NA,2,1
5qYx07GlFNMR1C0j7qWSBVzJyniXgxh,15,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,15,1,1,43.59800005,1,1,103,2,NA,2,7,6,Yes,7,7,1,NA,2,0
5TSzAAynXD5rQViZ7dWY6t8cOSwJF2WE,8,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,8,1,2,57.61600018,2,2,92,2,NA,2,3,6,Yes,1,1,3,NA,1,0
5WHSDNBcln3jWh8zR8d6PrZZPC06kl,11,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,11,2,2,154.9790001,4,4,109,2,NA,2,6,6,yes,4,6,1,NA,2,0
5wNZup09lbmt9Cx5B2NFiIGzhUnuWX,3,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/1,{linkLocation:products-overview-grid},NA,0,0,1,3,1,1,44.76799989,1,2,246,2,NA,2,7,6,Yes,4,1,1,NA,1,1
66GX6A3ScRBt2HhbYxnpBQNCYj1R,18,https://xlarge.rsm.nl/phone-shop/#/products/9,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=66G_X6A3ScRBt2H-_hbYxnpBQNCYj1_R,{linkLocation:footer},NA,0,0,1,18,2,2,75.00399995,4,4,71,2,NA,2,6,6,Yes,6,3,1,NA,1,0
6BIEi5mHFM5sxxyOuSs523FplNSp,3,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=6BI~Ei5m.~HFM5.sxxyOuSs523FplNSp,{linkLocation:footer},NA,0,0,1,3,1,1,72.83400011,1,2,82,2,NA,2,7,6,Yes,5,6,1,NA,2,0
6BUrlQAmHBywupeo3jz3kv9bwwZI2X,10,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,10,1,1,104.566,1,1,74,2,NA,2,6,6,Yes,5,3,1,NA,2,0
6giuDSHVfy6mV0GFM3uElwIy8S4lgUC,11,https://xlarge.rsm.nl/phone-shop/#/products/12,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=6giuDSHV-fy6mV0GFM3uElwIy8S4lgUC,{linkLocation:footer},NA,0,0,1,11,2,2,115.3340001,4,4,91,1,N/A,2,4,6,yes,4,5,4,NA,2,0
6jVej89WE0f2qRrQ6Us2ZnxuG8ID,27,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,27,1,2,296.733,2,2,104,2,NA,2,2,6,yes,2,3,7,NA,2,0
6NmeZuB9Vuh7hSITQ2EXE5GWgMyHH,32,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,32,2,2,118.289,4,4,67,2,NA,2,3,6,Yes,2,2,1,NA,1,0
6qqKiUgou7BTYJFkbhRTTqYL160jg,18,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,18,1,1,108.1569998,1,1,82,2,NA,2,6,6,Yes,5,3,7,Parent,1,0
6VopnXzd59hO3DB4RHa5lFzvcoBeX,38,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=_6Vop.nXzd59hO3DB4RHa5-lFzvcoBeX,{linkLocation:footer},NA,0,0,1,38,2,1,191.6200001,3,3,90,2,NA,2,5,6,Yes,5,5,4,NA,1,0
6W06Gqb9E3VinIBOmsl4YxcfoXCPis8,27,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:12,fullName:Motorola G9 Power 128GB Mobile Phone - Blue,159.99,1,0,27,1,2,925.835,2,2,264,2,NA,2,2,6,Yes,1,3,1,NA,1,0
6XTMry5qNM0H3xKhDMlXSbK5wSqXDmg6,15,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,15,1,1,258.862,1,1,142,2,NA,2,5,6,Yes,3,6,1,NA,2,0
77Vrq8G5kBOZ10DjcJo7XgPwsxXdJH,17,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,17,2,2,372.4660001,4,4,153,2,NA,2,6,6,Yes,6,6,7,Full time parent,2,0
77XldKrB4tXbG8uJF0EmQ8vylbHsj,14,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:12,fullName:Motorola G9 Power 128GB Mobile Phone - Blue,159.99,1,0,14,2,2,121.704,4,4,126,2,NA,2,7,6,Yes,7,5,1,NA,2,0
7dE0nlRZtERfOPTJhLRgmkQvMJg3,26,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,26,2,1,357.4809999,3,3,166,2,NA,2,4,6,Yes,5,7,1,NA,2,0
7h6e37cPr820f9YTYdUxgd2ObrX3ERR,12,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,12,1,1,177.675,1,1,113,2,NA,2,7,6,Yes,7,6,1,NA,2,0
7LIPcuqT92QbWeUnHNDNBKlBWo4yz4wk,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,6,2,2,103.8509998,4,3,89,2,NA,2,7,6,Yes,7,7,1,NA,1,0
7phl6PW0xnd0xL8laEAmMzPu2JtBT,21,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,21,1,2,236.5470002,2,2,153,2,NA,2,5,6,yes,4,4,8,NA,2,0
7TPlMJv46sGeyRVFie9BCaWU4mn,7,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,7,1,1,42.41199994,1,1,64,2,NA,2,7,6,Yes,7,7,1,NA,1,0
7TU850BZqUbJf5PUAuDoeOGLderAU,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,9,2,2,74.04999995,4,4,69,2,NA,2,5,6,Yes,4,3,1,NA,1,0
7vUGzgtxIkHxB1bdW6PclT7RB8uKFJ,30,https://xlarge.rsm.nl/phone-shop/#/products/15,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=7vUGzgtxIk-HxB1bdW~6PclT7RB8uKFJ,{linkLocation:footer},NA,0,0,1,30,2,2,428.487,4,4,103,2,NA,2,5,6,Yes,5,6,5,NA,1,0
7VuKzWGoK2I01NHc2MxqTt1O11d,4,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,4,1,1,57.85399985,1,2,127,2,NA,2,7,6,Yes,7,6,1,NA,2,1
7Xnw8j2lY8qSalkd1Lwl0HjBYMmo0,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,8,1,1,143.2549996,1,1,131,2,NA,2,7,6,Yes,7,7,2,NA,2,0
7XO1D2AcUsHkMH6Rk03lRbxw6mZS,61,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,61,2,2,447.8410001,4,4,107,2,NA,2,6,6,YES,2,2,1,NA,1,0
80Uz63vJLFq8ng8Yrqn1gfwP6EMEZ,10,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:9,fullName:Nokia 1.3 16GB Mobile Phone - Cyan,79.95,1,0,10,1,2,182.256,2,2,147,2,NA,2,6,6,Yes,4,5,1,NA,1,0
87d4qGnAW8HdZUnBFOaI7THF8pU38,21,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=87d4qG~nA.W8Hd.ZUnBFOaI7THF8pU38,{linkLocation:footer},NA,0,0,1,21,1,2,90.41100001,2,2,73,2,NA,1,6,6,Yes,6,4,1,NA,2,0
8AHN11Va8AGjHxGpBidG51ApIbp8EKp,15,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,15,2,1,99.12299991,3,3,1737,2,NA,2,6,6,Yes,6,7,1,NA,1,0
8CTWE2GgCGiurXuxVaoJw2cv50mNsGI,13,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,13,1,1,135.4130001,1,1,104,2,NA,2,6,6,yes,5,5,3,NA,2,0
8Cy0u3GU2MExerJGJTYh2I920i2Jxk,12,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=8Cy0u3-GU2MExerJGJTYh2I920i2Jxk~,{linkLocation:footer},NA,0,0,1,12,2,2,140.3999999,4,4,74,2,NA,2,5,6,Yes,3,6,1,NA,2,0
8GhH54OJQhhKWp5Ry4K54H2vWsF5P7t,14,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,14,2,1,82.67699981,3,3,122,2,NA,2,6,6,Yes,5,6,1,NA,1,1
8jEjgiN2UDXE0iBSGO0EVOzB6pRDN,15,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,15,2,1,69.39100003,3,3,88,2,NA,2,6,6,Yes,5,3,1,NA,1,0
8nrWLBnyyRvSAEthdj4wLIm7xPM72kF,15,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=8~nrWLBnyyRvSAEthdj4wLIm7xPM72kF,{linkLocation:footer},NA,0,0,1,14,1,1,77.94000006,1,1,111,2,NA,2,6,6,yes,4,2,4,NA,2,0
8QpFSHy0jrdgKXfaUILhvz4FwHqiK0,15,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=8Q~pFSHy0jrdgK.XfaUILhvz4FwHqiK0,{linkLocation:footer},NA,0,0,1,15,1,2,78.89300013,2,2,106,2,NA,2,6,6,Yes,6,1,1,NA,2,0
8WQnTkn2VLGCh9anPWEGjxCplhuKJoR,16,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=8WQnTkn2VLGCh9~anPWEGjxCplhuKJoR,{linkLocation:footer},NA,0,0,1,13,1,2,143.773,2,2,65,2,NA,2,6,6,Yes,5,3,1,NA,1,0
8xaOevDDLYCkOWkvJByMxa3hTOeAss6,50,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=8x-aOevDDLYCkOWkvJByMxa3hTOeAss6,{linkLocation:footer},NA,0,0,1,50,2,1,462.8700001,3,3,106,2,NA,2,3,6,Yes,3,5,1,NA,1,0
8XkadLEOp4dJ6NztVYTyuHSHU7c2Y,8,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,8,2,1,51.13000011,3,3,79,2,NA,2,6,6,Yes,6,7,1,NA,1,1
8zPEKV9QWpVaBpimyto54gZNi8gwT,2,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=8zPEKV9QWpVaBpim_yto_5-4gZNi8gwT,{linkLocation:footer},NA,0,0,1,2,1,1,39.08899999,1,1,117,2,NA,2,2,6,YES,1,5,1,NA,2,0
90dd6xayM4yXdgIwoU09aj35TFrsNoJ,14,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:10,fullName:Sony Xperia 10 II Mobile Phone - Black,319.95,1,0,14,2,2,404.9630001,4,4,97,2,NA,2,6,6,Yes,5,2,1,NA,2,0
90vOFrFqr0PCaMcrFdC35nplhGJav,3,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=90vOFrFqr0PCaMc_rF_dC3.5nplhGJav,{linkLocation:footer},NA,0,0,1,3,1,1,63.40499997,1,2,191,2,NA,2,6,6,Yes,6,7,1,NA,2,0
914mE1HpdCi3sD9OpFij5f20bgVLp5,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,9,1,2,62.23099995,2,2,96,2,NA,2,6,6,Yes,6,1,1,NA,1,0
93yTjop7RGib9qmdNMCOXNI9OD1hhAV,13,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,13,1,1,124.642,1,1,103,2,NA,2,6,6,Yes,5,7,1,NA,2,0
96bIDeawnOa2REKQ26vvzfaDqmy9U,4,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=96bI.DeawnOa2RE_KQ26vvzfaDqmy9U-,{linkLocation:footer},NA,0,0,1,4,1,1,41.27899981,1,2,104,2,NA,2,6,6,Yes,6,3,1,NA,2,1
96UziXLnXENrFhhYMOQj2T9gSuwL0B,15,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=96Uz-iXLnXE-NrFhhYMOQj2T9gSuwL0B,{linkLocation:footer},NA,0,0,1,15,2,1,108.6170001,3,3,111,2,NA,2,3,6,Yes,3,7,1,NA,1,0
98mbireuqgi5wL7FKOQ0mr4ZK22KlNi9,7,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,7,2,2,39.27900004,4,4,80,2,NA,2,6,6,Yes,5,6,1,NA,2,0
9BG572NYZGsYIYxYuqAf2uAxghwt8OD,7,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:12,fullName:Motorola G9 Power 128GB Mobile Phone - Blue,159.99,1,0,7,1,1,100.5129998,1,1,122,2,NA,2,7,6,Yes,7,7,1,NA,1,1
9D04Q0VE1mqcdkoXsZV7IIiZeLLd,3,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,3,2,2,3.788000107,4,4,178,2,NA,2,6,6,Yes,6,7,3,NA,1,0
9dJxBzAj09Xt8cWg4fzyEDifwmLwLN,5,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,5,1,1,81.17499995,1,1,112,2,NA,2,7,6,Yes,7,7,1,NA,1,1
9eP2PAlVfNhSuMCbr6QjU6hkUiri,6,https://xlarge.rsm.nl/phone-shop/#/products/11,https://xlarge.rsm.nl/phone-shop/#/,null,NA,0,0,1,6,2,2,27.12800002,4,4,161,1,there was no option to go back to the store,3,4,6,Yes,4,2,2,NA,1,0
9H9zv0MajvdJYbflSNd87MRvrUU8FO,20,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,20,2,2,300.7159998,4,4,163,2,NA,2,5,6,Yes,5,7,1,NA,2,0
9i3ioQCz4Br9ZgW2R15g863RlhgfVr,19,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=9i3ioQCz4Br9ZgW2R15g-863RlhgfV_r,{linkLocation:footer},NA,0,0,1,19,2,2,259.6559999,4,4,140,2,NA,2,6,6,Yes,6,5,1,NA,1,0
9KK79z8NzkbhMrjMECUS25InwR8DAIGg,56,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,56,2,1,375.335,3,3,98,2,NA,2,3,6,Yes,2,5,1,NA,1,0
9mjBSgRXL3XINaroIfkhBBHrY5nVDP4,12,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=9mjBSgR-XL3XINaroIfkhBBHrY5nVDP4,{linkLocation:footer},NA,0,0,1,12,1,1,252.23,1,1,119,2,NA,2,6,6,Yes,3,2,1,NA,2,0
9MqRXXTaPhLwmTyI2otiNNtldclgLV,22,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,22,1,2,243.803,2,2,97,2,NA,2,6,6,Yes,5,1,2,NA,1,0
9p0JcBs33QIw57IPzed5fdDp9821LzqD,5,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:12,fullName:Motorola G9 Power 128GB Mobile Phone - Blue,159.99,1,0,5,1,1,103.6359999,1,1,85,2,NA,2,7,6,yes,6,7,2,NA,2,0
9pHP8z5dTWqWHkQIJkCb9QWXJvzLnBm,12,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=9pHP8z5dTWqWHkQIJkCb9QWXJvzL-nBm,{linkLocation:footer},NA,0,0,1,12,1,1,96.14199996,1,1,69,2,NA,2,6,6,Yes,5,6,1,NA,2,0
9PtdWvxy4JtvMae3ZaI9GkrBtAPzWhI,25,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=9PtdWvxy4JtvMae3ZaI-9GkrBtAPzWhI,{linkLocation:footer},NA,0,0,1,25,2,2,173.437,4,4,137,2,NA,2,5,6,Yes,6,1,3,NA,2,0
9Q4E6GJxcozTgoLOaV8DedHl2gXrec,4,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,4,2,2,22.45200014,4,3,111,2,NA,2,6,6,yes,5,2,5,NA,1,0
9qZP5bxpiRX1zAJ6GMkDhOooRwbS75u,25,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,25,2,2,164.2920001,4,4,100,2,NA,2,6,6,Yes,5,5,1,NA,2,1
9RubYcCVXzBr3jcKWzm9bc5ilVOGQwL,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,9,2,1,179.2250001,3,3,154,2,NA,2,6,6,Yes,6,6,1,NA,2,0
