survey_time_spent,survey_user_id,bonus_unclear,bonus_unclear_open,bcq_bonus_received,web_satisf,att_check,att_check_6_TEXT,web_recommend,lk_buy_cellphone,employment_status,employment_status_7_TEXT,gender,Mobile
78,D7sYHbsmoFFjsR7qK6cqeBiTh0anhdEF,2,,2,6,6,yes,6,5,1,,1,0
112,K-qjrgANETIamQdRdzWKw-~oTTX..jTu,2,,2,6,6,Yes ,7,6,4,,2,1
118,b_7EjouOl9s52trNpdpwHYXNkGBK1nFe,2,,2,6,6,Yes,6,5,1,,1,0
85,8zCt4QiVwm_VPZ0xrmA5i4dkJBUElYuZ,2,,2,4,6,Yes,3,1,1,,2,1
66,sfseA6KutJ54HHRDAf3Gv9yi3-nuP77h,2,,2,6,6,Yes,4,2,1,,2,0
166,JPzux9RN5-zDR.Nw8LoaLAYcVli80OK_,2,,2,4,6,Yes,2,1,2,,2,0
88,T.gYMdf63Z7~EyVTYxjr73rbsg4NOBc7,2,,1,6,6,Yes,6,1,2,,2,0
106,tHezLq-k7MmQhD4KHrV6kdotsVINRcPk,2,,2,7,6,yes,7,6,2,,2,0
94,94EwBnOpYrUAUC-K7uCDBuqLN051muRK,2,,2,6,6,Yes,5,3,1,,2,1
79,RnRamCwAX9wHNc_Q5o1NjznlWiOtLkH_,2,,2,5,6,yes,5,5,1,,2,0
86,ae8m.YHBYvmP.7XU19G_Wq6-zQ7uoQe0,2,,2,5,6,Yes,4,1,2,,1,0
109,.erWDp-mUPS2K7KVA7oZ-eEyBzWIc9Cc,2,,2,6,6,Yes,5,6,2,,1,0
57,PG31mU23YBHtVTB.8y__n_wNDDUkuUWl,2,,2,5,6,yes,5,6,1,,1,0
84,h2nZC0VEJpssRMWQKW-.0Aqp_8TUxW7y,2,,2,5,6,Yes,3,4,4,,2,0
72,7YlCQJJh8naKGhfDLGvJNg4N2G0bKiTJ,2,,2,5,6,Yes,4,2,2,,2,0
119,OQBgL6crzK7DDcrVVHDRvbENaQv4O9wT,2,,2,6,6,Yes,6,7,1,,1,0
59,EI5Arb5AQ4vuyi~oa2GqNux-uetoxTLs,2,,2,6,6,Yes,4,2,1,,1,0
165,dHzHcobZY1ynmlC-wNWjysDSw18gn7Tz,2,,2,7,6,Yes,7,7,1,,2,0
73,0rc7LUG~AqbIhRPyR2w1dTj-ls1r_LLz,2,,2,6,6,Yes,5,3,1,,2,0
117,q8kR_vHIK~fz3OldHKX6Y3r.cTPYzLeD,2,,2,7,6,Yes,5,6,1,,1,0
90,elc8jHU9cYopc5ZPKCWwX2nYOrcVkl8~,2,,2,3,6,Yes,3,3,1,,2,1
106,nsusDrLoQixF6AFNh9ivPAzDxZ~1_4QL,2,,2,6,6,Yes,6,1,1,,1,0
74,GGrB6RHSBFKfLGfwSI3TFMboUISZL2-M,2,,2,7,6,Yes,6,7,1,,1,0
88,x4q-Xp-23TnRbDSVWKzSMSnwUwQ_ZB5U,2,,3,6,6,Yes,6,7,1,,2,0
178,UHzjIB.R-~DotIZS14LouEu_EQ4ZKufl,2,,2,7,6,Yes,6,5,3,,2,1
110,VvCP.-aqkcBYitoQ8Bj4YvH5PGGmh4sV,2,,2,6,6,Yes,5,2,1,,1,0
150,rodY-~63ab4aBsCwC4qBlTaW~N3.wmlK,2,,2,3,6,Yes,3,5,1,,2,1
82,~ZrjcZJpjAJPD1nyljfq8~jIHgVeAp_P,2,,2,6,6,Yes,6,6,1,,1,0
152,eYcdW5_34UMgdlP96-MjrDB_XhkFJamL,2,,2,3,6,yes,3,2,1,,2,0
60,_hjzhYNnZ983nvPiYJbcTwX~kyn4ag3Q,2,,2,6,6,Yes,6,5,3,,2,0
240,cV6_cPlla88DKX5uf0ucwTNlQFEAqvvy,2,,2,5,6,Yes,3,3,3,,2,1
122,ydpXAkQLYJlTpXK~HS0V9LLFz6i6Fv7b,2,,2,4,6,Yes,4,6,2,,2,0
173,A_8oJGtdaPZHzhqgaUl~i46HouQ.56R-,2,,2,7,6,yes,7,7,5,,2,0
96,jIanGt9uKt5piCeJ2udNIH6BsSreFAzt,2,,2,6,6,Yes,4,6,1,,1,0
150,p3VxFxr6MuP_8_1TsVnDPeOj5gX6q4Ke,2,,2,4,6,Yes,2,2,7,Homemaker,2,0
99,k3zrJoGUzxeaeYIxiVe-Cik2ao1Z4S48,2,,2,6,6,yes,5,4,2,,2,0
140,tuNwX2nyBf_n_YGvHljsLZspZe0~WVjy,2,,2,7,6,Yes,7,7,1,,2,0
105,T6x5RLKrvEQHvhFWnQgr1v2F5iXIzxL3,2,,2,4,6,Yes,4,4,1,,2,1
96,jal_iJmqsJmQGmKbi-8kaleW29PYQ0cp,2,,2,5,6,Yes,5,7,2,,1,0
78,g1682D_5y2G3Tu4jV.JyzWmE.05b1BpH,2,,3,5,6,yes,5,3,1,,2,0
87,8-b5LsFcQxx21BIXntw7vM1-LvILNYSE,2,,1,2,6,Yes,2,3,2,,1,0
98,IZ77pCcFXG09CMIg9wwE24xnjHoZnUrq,2,,2,7,6,Yes,7,1,1,,1,0
123,jrnrs0kVTPCxFyE_Gw3CmZg77nvGErBc,2,,2,5,6,Yes,4,5,1,,2,1
164,WVV8uz6GThlLygpMm741SSwXqW7fftHt,2,,3,5,6,Yes,4,4,3,,2,0
103,YQ8hb4POVKr7uPtLiVF9JwH2uQVkOn_P,1,there was nothing unclear,2,7,6,yes,6,7,1,,2,0
85,Uhjxs4MuXQ9eGcn62pu4FAPqlVAEBhmo,2,,2,6,6,Yes,4,2,3,,2,0
89,ALkPXbJU2u68sB0idr-nYV7sezmG_dlX,2,,2,5,6,Yes,3,5,1,,1,0
91,VY0x5yqHouPcJzzufCS4T4Whk43yNfZy,2,,2,5,6,yes,3,4,2,,1,0
85,XOMx08UMK7A8qXWXod7buuyq-_VcCn8k,2,,2,6,6,Yes,4,3,1,,1,0
50,mdwp_qMJP13BOQcD0mhTIWY~gvjtHmar,2,,2,5,6,Yes,5,5,1,,2,0
141,_4e0eaqFlhkUSTHgKZUPUkXEBBexm2C3,2,,2,6,6,Yes,5,4,1,,2,0
114,_Iy1El3j7EuNBCd1AXhvHaO046RWCFiw,2,,2,6,6,yes,5,7,1,,1,0
104,ITxP8lTqsXuqE6Cfb~pObgC_xrbvZDiC,2,,2,6,6,Yes,5,3,1,,2,0
125,kjV8Z~ub3aCwQ9QXA6_40cZZxcuohQ~s,2,,2,6,6,Yes,6,2,1,,1,0
171,ldBthHJAme9UhegphG_cgqhp~6tBO-hH,2,,2,3,6,Yes,3,2,1,,2,0
235,sw4aD4eNHWiTHwAzOqXauXvOcR6L7LbZ,2,,2,7,6,Yes,6,7,1,,1,0
117,OOVOE1oz~rxo6y1kRzgkuiXCPGB~yvCQ,2,,2,6,6,Yes,5,5,1,,2,0
89,zaN1ep5GQikffJ7TDpjgJyKBDAMg8ZmI,2,,2,4,6,Yes,3,7,1,,2,1
76,ZRbnALxvKMPFFRod8xzg_nTOPqkMem6Q,2,,2,5,6,Yes,3,1,1,,1,0
142,7Q9JTEOEK6jH0xR71WOrhM~sYMqWUqQM,2,,2,6,6,Yes,3,1,1,,2,0
74,9giwS4La.pzbSRA13aE2pPEMQcv_kx6k,2,,2,6,6,Yes,3,6,1,,2,0
65,dgVVOcbeU7Gm5R5nhUxLm6IxtBcP3_cH,2,,2,6,6,Yes,5,5,1,,2,1
66,2cLOV1oJA.MwJgIwjDBXm~pv329YvxjP,2,,2,6,6,Yes,5,4,1,,1,0
92,weRUnQOi4XG0zM6.VZsq69wQ~H.n4bhn,2,,2,6,6,Yes,5,1,1,,2,1
197,vobvCBcb70re.YOE2G7KDh_.IhrK-kGY,2,,2,7,6,Yes,7,7,1,,2,1
68,6cP2_HHbs.axe6uynUWeUINUaWV.AEKj,2,,2,6,6,Yes,6,3,3,,2,0
95,1tWtzUF_keiHqISDauXVbjqjunDIYIu9,2,,2,6,6,yes,5,6,1,,2,0
108,VhcUx42IGCZyV9mqTmkloXJWdd7dZ-sM,2,,2,5,6,Yes,3,6,1,,2,1
137,yt-s-vyJ3SnPZJs0bdPiN_IIHt5ig27K,2,,2,6,6,Yes,4,2,1,,1,0
127,ph9VRNsvZ1NcRrhffYQYGah-RB8rkJhu,2,,2,7,6,Yes,6,1,1,,2,0
114,rTOO3mr00xMwLkH-AoQ-M1gMwvlaTFXW,2,,2,4,6,Yes,2,3,1,,2,1
123,DctiuvcplzTY32VYiYWuCGnk5DqV6RaQ,2,,2,5,6,Yes,3,4,1,,1,0
87,U~5-L0sAZFMynFAaZF_ikmbSykByT12t,2,,2,6,6,Yes,4,5,1,,1,0
133,6VFNUuW_MR0d1AHS20pBlbyORgyRPy3Q,2,,2,2,6,Yes,2,6,2,,1,0
69,qtgyr47_E0GfLsZKImm45~x-badd.xmU,2,,2,6,6,Yes,6,6,1,,1,0
90,7i3jjdV.9acxVrXbQS8~opsyDjNPrF9t,2,,2,6,6,Yes,7,6,4,,2,0
113,SO7SErSkvDc5~VXnQ_BJEdGuK18~JUJX,2,,2,2,6,Yes,2,3,3,,1,0
83,PTrOmLzaseSxlD8asWi8WWYfevzr2dPP,2,,2,5,6,Yes,2,1,1,,2,0
105,dJgwTh9UJ50lC~wuXCiNDiPYS_HCmCIS,2,,3,6,6,Yes,6,1,5,,1,1
105,0g3TUh9nPFf.ylqLWBJ9~ZAe~tnp2dqj,2,,1,1,6,Yes,5,3,4,,2,1
98,lmrYT84qmeUJjU~wBv.ghJQOaS_52Med,2,,2,5,6,Yes,4,6,1,,2,0
93,YrnWGVgMYwbu518Y8qvCtG-NSajEGi4w,2,,2,6,6,Yes,4,2,2,,2,0
106,X1IyQ0kqpP1wp-.o3eRHmxTJ0P_k1UY4,2,,2,6,6,Yes,4,3,5,,2,1
96,pu7hvDp9C6OOAwZOtNTecxMvbiv9~L0Y,2,,2,5,6,Yes,5,6,7,Non paid internship ,2,1
75,XIOe5.aAzFRg45-Hs9ZJlEn4NFFesB~4,2,,2,6,6,Yes,5,7,2,,2,0
102,6WNdsb84kv2DVuxZhtXFbFiXE1VgM5bS,2,,2,6,6,Yes,5,6,5,,2,0
80,rxzb3NgRwadsmHXQERp0VHqeBvgGf-eC,2,,2,5,6,Yes,2,6,3,,1,0
68,p_uOvtPoCu9DgZxk65CGCcR4WTkhRNjx,2,,2,3,6,Yes,2,1,1,,2,0
162,tnowwKUFvewY1hrbQZG2uy8CoNGY0gJV,2,,1,5,6,yes,5,3,1,,2,0
64,fnPCutZztDwkmEAc1vKjJbnGauHRbKJt,2,,2,3,6,Yes,3,6,1,,2,0
129,pwucg.YmG-WC8GWLCfLQwecOLYcx~A1f,2,,1,1,6,Yes,2,6,7,Volunteer work as administrator ,2,1
83,ol9WrtA04F.A2HmsKg842CTXSHClil56,2,,2,6,6,Yes,3,7,7,Carer for disabled child,2,1
218,ubnP_kiM_-iT3EzpdBHlJC1mV57jf0-8,1,I did not see how it would work out for me.,2,6,6,Yes,5,5,7,Homemaker,2,0
79,sJPbnJCYNHpvzLY7dC0fJ_9J-jHLWNLM,2,,2,3,6,Yes,2,1,1,,2,0
70,ssimhyj4E_6Y34du8zFXncXTI6jr3lIo,2,,2,3,6,yes,3,2,1,,2,0
67,VtPybYnx9rdDF36mr9eiAwllGsBjO0gl,2,,2,3,6,Yes,1,1,1,,1,0
97,_4dcMapLMEnEEK2OOUUxLU_vi2mgNXXK,2,,2,7,6,Yes,6,1,2,,2,1
128,NHyqD77BzIh88Jrb5.A6mV_JAIXv7ULu,2,,2,7,6,Yes,7,7,1,,1,0
76,9qhld9bWiwibPoL4AzamdR7_-MEmY~a3,2,,2,5,6,Yes,6,2,1,,2,1
97,90FrWklgU6urc3-ZkHitycgxpgARJz.I,2,,2,3,6,YES,3,3,3,,2,0
112,9sIfEUZ58VN4JtV8YqQV4qlwBYBzAKhk,2,,2,7,6,YES,5,3,2,,1,0
93,N3e78XqDNes4TI4knwFlnG4RWJ7TNU4O,2,,2,3,6,Yes,4,5,2,,2,0
267,E~7it-V_VmD~fsIKCKji9uCOse.XO8mg,2,,2,6,6,Yes,5,4,1,,2,1
94,.jQbNvvFnE_SIeYBATpZCR~VJ2QkfSIQ,2,,2,5,6,Yes,4,5,1,,1,0
78,n2o7-KqSKLSik1gbRR3DM.813PUfBk9Y,2,,2,4,6,Yes,3,6,1,,1,0
102,9PXsDluXrjNFYOM_n5EMfCKkVxuVbHJ2,2,,2,6,6,Yes,6,6,1,,1,0
150,ScuP9VwFH3lVS9rNz4K3V4sZQ50xjlA9,2,,2,6,6,"""Yes""",5,4,7,Homemaker,2,0
140,,2,,2,6,6,Yes,4,2,5,,,0
75,apU5~ycc.iS6TYX2rMpNnM0bZmBgseE-,2,,2,5,6,Yes,3,2,3,,2,0
122,Le.3YGQ0DF6PzyShCcOgoT.qpT-8nJ9V,2,,2,7,6,Yes,7,7,3,,2,0
108,7nzMKJtwOAd1h_y.P1dfCdVZkJ-ym.3C,2,,2,6,6,Yes,6,1,3,,1,1
117,u5de511tt~bTaC8USbAUCYB2M5z1DgDm,2,,2,5,6,Yes,4,6,1,,1,0
139,EuEZInrXHaUBaR87ZcmoGb23x4bQ3663,2,,2,6,6,Yes,6,7,1,,2,1
74,gNDrm1owL7-Siswzy8FJlw3u18YZCNPV,2,,2,6,6,Yes,6,6,2,,2,0
140,PLi2-qqJlMSuXK.BJNu-VmDSMcHFz5nE,2,,2,6,6,yes,5,2,1,,2,0
136,PNAa-caGKWk2SpS9S2ZIM0e9kI8iaH5w,2,,2,7,6,Yes,7,7,1,,2,0
67,jWUtK9nW15wpQdtn7QA5_XejDHuHzRSV,2,,2,7,6,yes,6,7,1,,1,0
84,SEzndfOheJ~-At9~vyodGHFT7r7-Vgx5,2,,2,5,6,Yes,4,3,1,,1,0
106,b1r7Ht2MzSEahq3qKmgYg61ij2rNzS-Y,2,,2,3,6,Yes,3,6,4,,1,0
105,oAD0YJftFWcsglNVpYsDtVkQN3Y6oSdY,2,,2,5,6,Yes,5,1,7,House person ,2,1
149,E3g3hGqaPVmH1pDK3MrGhELqUIWU2S8P,2,,2,6,6,Yes,4,2,1,,2,0
120,fTRy-orPZcFgyQZUaBNJGdbH8N~.sh.F,2,,2,5,6,Yes,4,6,1,,1,0
57,dQ59IEUS0m4QYh_PR.J~4sxsgkXuqDZy,2,,2,5,6,Yes,5,6,3,,1,0
86,FUJd68p~PTcqnu08A-1aj_3ki3Wd7g5O,2,,2,5,6,Yes,5,1,3,,2,1
120,fyMHxJEy8A7nY7azZW-du5qjNO5hK~77,1,Nothing,2,6,6,Yes,5,3,7,Retired,1,0
125,6mcwVBQzZNLMGUfTyjiNxDp0F671c1l7,2,,3,6,6,Yes,6,1,1,,2,1
381,9dyJG5gKX4HtSGxeyCvRxoed1Dk-ai64,2,,2,7,6,Yes,7,7,1,,2,0
113,su87lOEHtogcp1c9Hi.MpnaMofEkfROI,2,,2,4,6,Yes,5,2,3,,1,0
125,VpOBVkH169eHihu3vkUE279xYh8fXWdA,2,,2,6,6,Yes,5,3,1,,2,1
77,r66Zm7eSKD_vIgzWA1iX9hofJG8~RlIG,2,,2,5,6,Yes,2,4,2,,2,0
107,3jh~2mDt0XuwhSXhoJmCxffv-i3amBo7,2,,2,7,6,Yes,6,7,1,,2,1
90,~niH0ASwaF0ZOQL6.O8qESDY9gmcAfN~,2,,2,6,6,Yes,5,5,1,,1,1
75,mD31Pd1DEl8y7j4DgWuHuqA6tYe_aJf0,2,,2,6,6,Yes,5,2,1,,2,0
148,ZJDkZ5XDvY5mRuAfZzurkvSWfxXiON3D,2,,2,4,6,Yes,4,7,7,housewife,2,0
96,DDqYE7-3pq-gc5Cra7aj8b1ys6Ax8CgG,2,,2,6,6,yes,2,3,2,,2,0
383,.e~KNnl0laZjRHgHrV3lPfFYRt8n.uL2,1,Nothing ,1,7,6,Yes,7,6,1,,2,1
132,XBCU1dhPIVg.-k2Gumfd72DZVJTQQ6z0,2,,2,5,6,Yes,4,2,1,,1,1
210,m_FSI_DOcJ4lYq4Y1IX~HQnImclOCoQy,2,,2,6,6,Yes,5,6,1,,2,1
123,_HBWe-o8~1qTqBsXAC1ajI_Bm9YPcL9I,2,,2,5,6,Yes,4,5,5,,2,0
69,.KU-tBB~APEoRznqC3qRABhMoKga7rbS,2,,2,5,6,Yes,3,6,1,,2,0
171,RHGGQv3ar4tXQk-qYKETYvmh-eadqwcc,2,,3,5,6,Yes,5,5,1,,1,1
119,u1kgW55d1gupsC6bwqYtrZ8Tc~XSIKzS,2,,2,7,6,Yes,7,4,4,,2,1
125,9Mli_kOrexyZjsQNkgwZbqVN0dPRDD3o,2,,2,5,6,Yes,2,3,7,Home maker,2,0
65,E-2Z5ntoigqTeInll7ei7QR3sS7POYGG,2,,1,5,6,Yes,4,7,1,,2,1
79,kl0RmN8qSXv5g~umIfbdTyPqqFxNnw2M,2,,2,6,6,Yes,6,1,8,,2,0
79,lem4_W5ErZfz_a21QRBQtO2_0CGX4Xpi,2,,2,7,6,Yes,7,5,1,,2,0
97,h9~-mrqs.UQFtdnPABMSTZYeSTbwHpIS,2,,2,6,6,Yes,5,6,1,,2,0
84,XdTrDHD5i.HQ~lvaQ4n.CAZ9HfuQcejL,2,,2,6,6,Yes,4,6,3,,2,0
102,b6Cz-~I9GXLyzqAtZcsLXjitmZ12wh~i,2,,2,5,6,Yes,3,1,1,,1,1
53,'-DWSP~bYXOc7iBtzRRjwXvqpWdEnrifA,2,,2,3,6,Yes,1,7,1,,1,0
101,.BULWHIeyU-vTqsYdqDyX~8PYZcHfYzj,2,,2,7,6,Yes,6,4,7,Disability,2,0
69,JM6yCFFWnlG6SEUcvyKC6DAFpeT9_z.0,2,,2,6,6,Yes,5,5,1,,2,0
83,3LDMEz._R5O5EV~Jh8dRsN~s1ZYiiGfe,2,,2,5,6,Yes,5,5,1,,2,1
81,PEITucOkCeKY7OupCGpj7wdkh3i_yWbe,2,,2,5,6,Yes,4,7,1,,2,0
67,4vw~Wi1tM1N~h2zppGYRk8.DNdF8S1fh,2,,2,5,6,Yes,5,3,1,,1,1
107,T5bMMqCu-Azs75uOY0MfCxCtRmMOsTMj,2,,2,3,6,Yes,1,7,2,,1,0
113,40ixM8QEbaFKUvwzw8bH4~D9QYgLNkTu,2,,2,6,6,yes,5,7,1,,2,0
102,sTiSbc-RPQK9235YN_m7FlyPWiAxlGXX,2,,2,2,6,Yes,5,4,1,,1,1
78,r-qyVV7zLtwZu0EF-84szFG.RryLTo_.,2,,3,3,6,yes,2,1,1,,1,0
119,~woGqpxUH2Js6Ec.XDtu5tdO314jTiuA,2,,2,7,6,Yes,6,7,1,,2,0
150,e3AuzxdIllefFHU5TVf06HD4cZsMhv58,2,,2,4,6,Yes,3,1,4,,2,0
126,Az1aN0CXeT8DAPw8luv72SKLBHn_.oRF,2,,2,7,6,Yes ,7,2,1,,2,0
104,7QzjyREpL.VhEqVBNhjIn8RM9q8-Ogf_,2,,2,2,6,Yes,5,4,4,,2,0
53,CIZ.uCZ_QI~uRw6kKscBOfC0jME2PVLW,2,,2,7,6,Yes,7,6,2,,2,0
63,9xUIeReJ0KcuPsfsYa9e3JzZpIuXqlVG,2,,2,7,6,Yes,7,7,1,,2,0
90,UAdDRLM.I0DZ__nZvfGxUat0s7cNHeqj,2,,3,6,6,Yes,4,2,1,,2,1
127,d0qNpHb0uKcHxHYQxhMDo3DMbz8CW0Hc,2,,2,7,6,Yes,7,6,1,,1,0
109,EZZQQU6AQwsOognGTLTQGmDKqedr~3lJ,2,,2,4,6,Yes,4,5,2,,1,0
87,sMdkpGcmVq3UpxM79NFza1UU2pEHKAEu,2,,2,6,6,Yes,6,2,3,,2,1
122,x6.Gy2.h~qfES5SrLQEamoM5k4ch-hhG,2,,2,4,6,Yes,2,5,1,,1,0
60,Ztis_nqHoOP_zHEo0p-WFV_pJ2fHHb~b,2,,2,7,6,yes,7,2,1,,2,0
77,5v09SlrOEmeCmZKREIXY2d2vEmtqyX7w,2,,2,5,6,Yes,4,5,1,,2,0
95,h4K_XtBPyoCQaSBm4XBHvKZ7kVUFXD~E,2,,2,6,6,yes,6,3,1,,2,0
96,YyL5s8B6HNL.Utu6sL9o5NT7Nv0_exs9,2,,2,2,6,Yes,3,3,2,,2,0
106,aXTrypfJHoSLSJA8xFJPobH.lOC-X1mR,2,,2,6,6,Yes,6,1,1,,2,0
97,U9x-8zxYbrJkNJBUlFD~xlOceTIqVhxm,1,"I had to go back and check the instructions, it was just a little confusing.",2,2,6,Yes,1,2,3,,2,0
131,VwiE5CQm2AEv5IXxbZPAdMCotS.uaMgm,2,,2,6,6,yes,5,4,3,,1,0
80,w.43PIbUiQ1PCpcsCXvareCuoeJr.1Bf,2,,2,6,6,Yes,3,4,1,,2,1
145,pw-ESYy6n0BUmptFFk4DIcbGZWjW~-kM,2,,2,6,6,yes,5,6,4,,2,1
103,T7OpAmsNaqtu6cTcVY5DzPbwFP7rcQYc,2,,2,3,6,yes,2,6,4,,2,0
1606,U00eJuQ2NW1fjQZuagi7E1TsO3sxF-O5,2,,2,4,6,Yes,5,5,1,,1,0
158,4QIY6l7zJbkS8Asmm0ukTDOw7EvKuCuK,2,,1,7,6,Yes,6,2,1,,1,0
140,u0kG66WOsQrnZ~AtN5lQoUIvO3Gh0mqz,2,,2,6,6,yes,3,2,1,,2,0
231,E7UafCq_9N~c35YDr-zik-KRFiid9MTe,2,,2,6,6,Yes,6,1,4,,2,1
134,qhz0fJhRUmy3-jKvvpbpVCv3Y7px2hmR,2,,2,6,6,Yes,5,5,7,,2,0
154,WDV5tIWsAWnKX9x0.FeK7aDqJ~4IS_yo,2,,2,6,6,yes,6,4,3,,2,0
98,ARzxLwq8z3JIIYWePnYOWFlqK7Djyt9_,2,,2,5,6,Yes,3,4,1,,1,0
93,7q0m__7SAWSZZgZFkO0U.YOFaUJl3Xn9,2,,2,5,6,Yes,5,4,7,Carer,2,1
158,aqQqG6OtghKz0w38jmVcglhqfqVvSXqZ,2,,2,7,6,Yes,6,7,1,,2,0
68,2YmL38fC28z3x9KbSvpI59hSrEGTZV.X,2,,2,4,6,YES,5,5,1,,2,0
127,tj4E5ZRCkUj46l.KxxQ4NoA5nEMyL2oA,2,,2,4,6,Yes,4,5,7,Homemaker ,2,1
63,PoAL~Q3FNr0IeVKe4alMI6vj3lV8zQmX,2,,2,6,6,Yes,5,7,3,,2,0
123,ARhk33SCJSx9A5GxcfcfwenmG_JuTB0h,2,,2,6,6,Yes,6,1,1,,2,1
496,z799CXAjfX2z~eGBZ-m.dXrN_bA6pHwV,2,,2,6,6,Yes,7,3,1,,1,0
257,xGmYb5_RCdPcyMBn7o0wuB8ch.R1qOdz,2,,2,6,6,Yes,5,6,1,,1,0
106,THOUNOgxW0qaqaNGKkvGX78zncvnwxiI,2,,2,6,6,Yes,3,5,7,,2,1
127,85~lFu0gemlfOBj5v6R5a7bomP-8iL93,2,,2,3,6,Yes,2,2,1,,1,1
118,7-r~6TOvFLE~3V_C-_hmd3iokxqXqvGE,2,,2,6,6,Yes ,5,5,8,,2,0
133,IUH96hXriFnsfP4cEOEDZsBPfm~t5b1m,2,,1,6,6,Yes,6,4,2,,1,0
123,y3lDhvSWR.AeptI_o3_7R.WBjXCm_1WF,2,,2,6,6,Yes,6,3,1,,1,1
130,WOmUtzcX3gkyji3-9GXh~ttaJslRe2qa,2,,2,1,6,yes,3,6,1,,2,0
90,MfHnaae_xGkkWQX38kv.6sO2GKNBrCS3,2,,2,3,6,Yes,2,2,1,,2,0
208,CPWDv6Dwn6Ww4AI8BTq-By7AUEffi9TF,2,,2,6,6,yes,7,6,1,,2,0
207,yaea2G2wZtcWp3VymOClkXjP2lkQDAkK,2,,2,6,6,yes,6,3,1,,2,0
140,5ktD~U54834fVgdEO-S~hpc6OzsGi6wp,2,,2,6,6,Yes,4,7,1,,2,1
99,8o9HJGc_lIagGyZ2cS1YiGUHy2hBoQ9k,2,,2,5,6,Yes,2,6,3,,2,0
85,fQb7Y.lzUUUgGCcuD52p_Cvyepnc0mTr,2,,2,7,6,Yes,7,6,7,Homemaker,2,0
96,WPCAf~RkE0Q7kHLeOgBGc0rj6jPkZ11R,2,,2,6,6,Yes,6,7,1,,1,0
265,BF5Q_W.KkTvlFWUeXGtQQyAF7CFXtcKL,2,,2,6,6,Yes,6,6,1,,2,0
82,tZau-02NR_F2BeyH-3QEvf7py_7xmTN9,2,,2,6,6,yes,6,5,1,,,0
73,x8SaTGriKgb9bg3p4PPugvlV41x3Gs9P,2,,2,5,6,Yes,5,6,1,,2,0
150,NwD1jol3N9WSJD8Wi8qrjpJUZ-rLxoNI,2,,1,7,6,Yes,6,3,2,,1,1
88,zcPKEVDN5vQL70TloWyb8iQn-mfm0qJH,2,,2,6,6,Yes,6,6,1,,1,0
117,EDHMmA7VBvDdCdVteiI7de9C7IqwiWJx,1,nothing,2,7,6,Yes,5,3,3,,1,0
82,dUbqe5VtOYeiIujBq~aBizg5tIR1Lk4F,2,,2,6,6,Yes,5,3,2,,2,0
86,EiK3NxMYI3ooSw1IPrxotKCby6iDLgZj,2,,2,6,6,Yes,6,2,1,,2,0
116,7ssOxtpnac2GVyWiSsmac.Z8Rl6dxUrS,2,,2,5,6,yes,4,7,7,Housewife,2,0
170,xKsco.fUlrr4xYaPlq38H1MPwxkJYFe3,2,,2,7,6,Yes,6,2,1,,1,1
96,BJ8ASDNGZggQhQWn4g~mLBBhhgq50ino,2,,2,6,4,,5,6,1,,2,0
83,EYE.a2uTFvBIlEYH_XTBps3zZysKHwNM,2,,2,7,6,Yes,7,7,1,,2,1
63,HyGlSdTpOPGOUDmmNZloAI3ToYtt7Z0T,1,it was clear,1,5,6,Yes,5,2,1,,2,0
63,FZUYjYRFqmycbqFw8w9cieqgWpjh0IQ9,2,,2,4,6,Yes,3,2,3,,2,0
121,6Oqi.mKM1oCXAVhijikqldpnhnFV-~p2,2,,2,6,6,Yes,6,2,1,,1,1
85,IS86j5nXr2wP7OFDFUFVvIsdID-~FtUO,2,,2,5,6,Yes,5,2,1,,2,0
113,AesWvwzKBz1F_yPUCfM1oH00MMDvy0ga,2,,2,2,6,Yes,2,2,1,,1,0
848,u~fk7OaYxet5g5QIPzuZzF~~SBJcdvTC,2,,2,5,6,Yes,5,2,1,,2,1
68,H5jVXYwHcA161OhFuz4C7a-tQbE54sRP,2,,2,6,6,Yes,6,2,1,,1,0
85,yQXnU.Lmu~chmCfga.TqgYAyDP8O0xeu,2,,2,5,6,Yes,6,6,1,,2,1
93,h9CBFkQORV7mgNhlE-5~lVinw2HYH6VV,2,,2,7,6,Yes,7,5,1,,2,0
78,9bdtI9A1X5tYaOgY58MndMkRDzmg4U_m,2,,2,3,6,Yes,4,5,1,,1,0
131,97VEfBfJG1t16ArqIq-5v1Zr3YAQHUtu,2,,2,3,6,yes,3,3,4,,2,0
80,rlt75SqvKnYsFIBwErFlmSA90~3AaCkK,2,,2,6,6,Yes,5,3,3,,2,0
128,C9wj8mvRwlFprOiviKEE6SIuWha.VpOO,1,"Nothing, I thought it was very clear",2,7,6,yes,6,5,1,,2,0
53,rGwGBVcUU_neb28Mv9DPZqlWmhsbWHFt,2,,2,5,6,Yes,5,5,2,,1,0
104,aIvn7GO7YCEw~EojV5f3yzemKKv2FiDA,2,,1,7,6,Yes,6,6,3,,2,0
89,.hT2LADf3xGITLM3SAr-0foYGR~RY.yO,2,,2,7,6,Yes,7,7,4,,1,0
82,~VvFQrPJDAa16RGMLXYiuu8GX69qHPEc,2,,3,5,6,Yes,4,2,7,Homemaker,2,0
155,TwmzUr1vcHoOZQTnajkcOGjNOt~_L-Nc,2,,2,6,6,Yes,4,2,7,homemaker,2,0
66,qd6sV8vK2oAYNuf-leeK7Riw7D3s8_CB,2,,2,5,6,Yes,3,5,1,,1,0
